id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,overview,popularity,genres,production_countries,spoken_languages,cast,director
50770,A Prairie Home Companion 30th Broadcast,10,1,Released,11/9/2004,0,120,0,tt0488895,en,English,0.6,TV Movie  Comedy  Music,United States of America,English,Raul Hasbun  Nicola Hadwa Shahwan  Nadia Gharib,Joe Brandmeier
631290,5 Years Apart,6.1,10,Released,9/14/2019,0,96,0,tt7736968,en,Croatian singer/songwriter/poet Arsen Dedi tells the story of his life.,4.27,Comedy  Drama,United States of America,English,English,Joe Angelo Menconi
249060,A Snow Globe Christmas,5.7,37,Released,12/14/2013,0,89,0,tt3118746,en,A tribute to Isabella Rossellini's father,5.981,Drama  Romance  Fantasy  TV Movie,United States of America,English,Isaac Paz Sr.  Anna Magnani  Isabella Rossellini,Jodi Binstock
533856,A Little Man,0,0,Released,6/13/2014,0,26,0,tt3658934,fr,Portrait of a father seen by his son.,0.84,Adventure,France,Franais,Adrien Caulier,Jocelyne Desverchre
289280,A Single Life,7,52,Released,12/4/2014,0,2,0,tt3838700,xx,English,3.516,Animation  Comedy,Netherlands,No Language,Zea Jade,Job Roggeveen  Joris Oprins  Marieke Blaauw
481264,A Trip to the Moon,6.8,11,Released,10/19/2017,400,87,0,tt5858968,es,English,1.66,Drama,Argentina  Mexico,Espaol,English,Joaqun Cambre
176729,2013 Purgatory,4.8,4,Released,12/21/2006,0,114,0,tt0829086,pt,English,1.151,Drama  War,Portugal,Portugus,Wanida Termthanaporn  Bordin Duke   Navadee Mokkhavesa   Shahkrit Yamnarm  Atthama Chiwanitchaphan,Joaquim Leito
48752,2012 Time for Change,6.1,9,Released,10/8/2010,0,85,0,tt1506940,en,A YouTube yoga tutorial. A collapsed body. An expanded view.,2.992,Documentary,Switzerland  United States of America  Brazil  France  Mexico,English,George Cessna  Danielle Criqui  Aidan Spann  Malek Robbana  Corey Hughes,Joao G. Amorim
480487,A Imagem da Tolerncia,0,0,Released,10/19/2017,0,76,0,tt7770022,pt,English,0.733,Documentary,Brazil,Portugus,English,Joana Mariani  Paula Trabulsi
96389,A Perfect Day,6.1,5,Released,8/1/2005,0,88,0,tt0469692,en,English,1.607,Drama,Lebanon  France  Germany,English,Christian Karl Gerhartsreiter,Joana Hadjithomas  Khalil Joreige
51345,A Previous Engagement,4.6,5,Released,10/22/2009,0,118,0,tt0411234,en,English,0.887,Romance  Comedy,Canada  United States of America  Malta,English,Erika Coleman  Tina Pourdavoy  Juliette Safavi,Joan Carr-Wiggin
962319,A Silence,4.881,21,Released,1/10/2024,0,100,0,tt25051484,fr,An evil grandmother torments her granddaughter.,5.454,Drama,Belgium  France  Luxembourg,Franais,Chrissie Grech  Isabella Crowther  Dimitri Raft,Joachim Lafosse
285245,10000 Hours,5.4,18,Released,4/4/2014,0,90,0,tt3013386,sv,Plot unknown soft erotica from Torchlight,2.842,Comedy,Sweden,svenska,Tabitha Stevens  Frankie Dashwood  Dino Bravo,Joachim Hedn
128246,A Werewolf Boy,7.6,251,Released,10/31/2012,0,122,0,tt2315152,ko,English,32.908,Romance  Fantasy,South Korea,English,Marc Levi  Saba Shariat  Basel Hamdan,Jo Sung-hee
274520,15 Minutes of Fame,0,0,Released,1/1/2008,0,89,0,tt1338544,en,English,1.597,Comedy,United States of America,English,Yau King Eng,Jo D. Jonz
22520,Aachi and Ssipak,6.367,49,Released,6/28/2006,0,88,3500000,tt0972542,ko,English,4.448,Action  Animation  Science Fiction  Comedy  Adventure,South Korea,English,Joke Lanz,Jo Beom-jin
83185,A Love Movie,4.909,11,Released,5/20/2003,0,91,0,tt0368726,pt,English,1.627,Drama,Brazil,Portugus,Ami Fukuhara  Kaori Yamashita  Mizuho Misato  Tomoki Misato,Jlio Bressane
1084414,2 Channel no Noroi  VOL 1,0,0,Released,4/9/2010,0,86,0,tt22478570,ja,English,0.962,Horror,Japan,English,English,Jir Nagae
1094093,2 Channel no Noroi  VOL 4,0,0,Released,4/22/2011,0,75,0,tt22478800,ja,English,0.6,Horror,Japan,English,Amelie Malmberg  Daniel Carlsson  Ronny Carlsson,Jir Nagae
1117127,2 Channel no Noroi Gekijban,0,0,Released,8/6/2011,0,93,0,tt1979165,ja,English,1.635,Horror,Japan,English,English,Jir Nagae
933379,A Song of Sword as Pillow Practice Travel,8,2,Released,2/1/2022,0,100,0,tt21307708,zh,English,2.483,Animation  Action,China,English,Gayle Kirschenbaum,Jinsheng Xue  Zhihao Ruan
1027982,Abang Adik,7.8,9,Released,12/1/2023,0,115,0,tt27445004,ms,"Film based on the novel """"Egyetleneim"""" written by Tams Beregi",38.424,Drama  Family,Malaysia,English,Orsolya Tth  Kovcs Krisztin,Jin Ong
585748,2nd Class,7.2,6,Released,7/10/2018,0,14,0,tt8231164,sv,English,1.982,Drama,Sweden,svenska,Igor Mo  Gilda Nomacce  Bruno Risas  Sergio Silva  Flora Dias,Jimmy Olsson
448656,A Breach in the Wall,4,1,Released,2/14/2003,0,98,0,tt0330711,sv,English,1.188,Drama,Sweden,svenska,Park Hyun-joon  Kim Hyun-joon,Jimmy Karlsson
769737,A Holly Dolly Christmas,8.3,3,Released,12/6/2020,0,42,0,tt13471306,en,Pros and cons of private life going public,0.8,Music,United States of America,English,Yves Eudes,Jim Yockey
460871,A Doggone Hollywood,5.1,10,Released,1/6/2017,0,84,0,tt6315010,en,English,4.956,Family,United States of America,English,Ladapa Ratchataamonchot  Suchada Pramoulkan  David Asavanond  Pichana Yoosuk  Piamchon Damrongsunthornchai,Jim Wynorski
111851,Ablaze,4,6,Released,7/16/2002,0,90,0,tt0217979,en,English,3.836,Action  Thriller  Drama,United States of America,English,Joseph Chang  Ming-hsiang Tung  Barbie Hsu  Eddie Peng,Jim Wynorski
197583,50 to 1,6.363,62,Released,3/21/2014,1064454,110,10000000,tt1777595,en,English,9.493,Comedy  Drama,United States of America,Franais English,Agis Pirlis  Jo Ann Kaplan  Effie Pappa,Jim Wilson
14642,20 Years After,3,41,Released,1/1/2008,0,95,1000000,tt0825279,en,English,4.258,Drama  Fantasy  Science Fiction,United States of America,English,English,Jim Torres
580257,19992000 NBA Champions Los Angeles Lakers,0,0,Released,11/21/2000,0,58,0,tt9682990,en,It's not her turn  but she's pregnant.,1.614,Documentary,United States of America,English,Kim Hae-na  Joo Ga-young,Jim Podhoretz
580253,2001 NBA Champions Los Angeles Lakers,0,0,Released,7/17/2001,0,70,0,tt9683070,en,An Eldar Bogunov horror short.,1.351,Documentary,United States of America,English,Darya Adonina  Eldar Bogunov,Jim Podhoretz
38138,A Fork in the Road,5.587,23,Released,4/20/2010,0,105,0,tt1117386,en,Four mythical stories in a contemporary way.,2.741,Comedy  Crime,United States of America,English,Marilina Marino  Cecilia Saracino  Caterina Fasulo  Valeria Pellegrini,Jim Kouf
488366,666 PM,5.625,8,Released,11/4/2017,0,82,0,tt5288646,en,Tells again the stories of the girls.,1.935,Comedy  Horror,United States of America,English,Claudia Ida,Jim Klock
15768,A Colbert Christmas The Greatest Gift of All,7,20,Released,11/23/2008,0,60,0,tt1322287,en,English,1.68,Comedy,United States of America,English,G. V. Prakash Kumar  Rockline Venkatesh  Gopi Kannadasan  Jyothika  Ivana,Jim Hoskinson
637263,Abducted The Mary Stauffer Story,6.69,42,Released,10/5/2019,0,87,0,tt10127490,en,English,7.893,Horror  Thriller  Drama  TV Movie,United States of America,English,English,Jim Donovan
431580,Abominable,7.487,1940,Released,9/19/2019,190304772,97,75000000,tt6324278,en,English,35.289,Family  Animation  Adventure  Comedy,China  Japan  United States of America,English,Frank Arnold  Lena Meierkord  Gerd Heidenreich,Jill Culton
315993,A Grandson from America,6.8,5,Released,2/2/2012,0,89,0,tt2759302,zh,English,1.613,Drama  Family  Comedy,China,English,Leili Shikhalieva  Fedor Kokorev  Alena Anikina,Jiangtao Qu
618113,A Stupid Journey,4.5,2,Released,8/15/2014,0,96,0,tt7123244,zh,Based on the Book by Mo Willems.,3.28,Comedy,China,English,Mo Willems  Trixie Willems  Cheryl Willems,Jiang Zhuoyuan
29972,24 City,7.122,48,Released,9/27/2008,0,112,0,tt1103963,zh,English,5.76,Drama  Documentary,China  Hong Kong  Japan,English,Shadmehr Aghili  Ali Ghorbanzadeh  Nadia Deldar Golchin,Jia Zhangke
187022,A Touch of Sin,7.237,300,Released,10/4/2013,154120,131,4000000,tt2852400,zh,English,16.197,Drama  Crime  Action,China  France  Japan,English,Thamilselvi  Suresh Mathiyalagan  Preethy Karan  Poornima Ravi  Senthur Pandian,Jia Zhangke
174345,Aatsinki The Story of Arctic Cowboys,6.8,5,Released,4/20/2013,0,84,0,tt2277150,en,English,0.766,Documentary,Finland  United States of America,suomi,Leonid Parfyonov,Jessica Oreck
883876,A Christmas Star,6.625,20,Released,12/12/2021,0,84,0,tt16150878,en,Documentary portrait of the New York photographer Nan Goldin.,4.246,Comedy  Romance  TV Movie,Canada,English,Nan Goldin,Jessica Harmon
844819,A Christmas to Savour,5.5,10,Released,11/26/2021,0,85,0,tt14909414,en,A Nanna & Lil Puss Puss Cartoon.,4.276,TV Movie  Comedy  Romance,Canada,English,Keith Alcorn,Jessica Harmon
1068818,A Paris Proposal,6.3,15,Released,2/11/2023,0,84,0,tt25391064,en,English,4.293,TV Movie  Romance  Comedy,United States of America,English,Pierre Kiwitt  Charlotte Krenz  Charles Morillon  David Sighicelli,Jessica Harmon
368037,4 Tahun Tinggal di Rumah Hantu,6.8,2,Released,11/12/2014,0,112,0,tt20223580,id,English,2.283,Thriller  Horror,Indonesia,Bahasa indonesia,English,Jessica Angelica
259956,About Alex,6.127,138,Released,8/8/2014,0,96,0,tt2667918,en,A man will become a criminal to save his family.,10.571,Comedy  Drama,United States of America,English,Robert LaSardo  Tom Sizemore  Tom Vera  Jim Jimenez  Lee Majors,Jesse Zwick
432657,40 Minutes,1,1,Released,8/10/2014,0,12,0,tt3809320,en,Directed by Akash Sudhakar.,1.686,Drama,United States of America,English,Mahalakshmi  King Kong  Akash Sudhakar,Jesse Zamora  Ivan Ward
509370,40 Nights,4.5,2,Released,6/7/2016,0,88,0,tt4473806,en,English,1.478,Drama  Family,United States of America,English,Peter Hudson,Jesse Low
979112,13 Callaway Place,6,1,Released,10/19/2021,0,3,1000,tt15721414,en,English,0.641,Horror  Comedy,United States of America,English,Anna Ukolova  Alfiya Zakirova  Inga Strelkova-Oboldina  Mariya Shulga,Jesse James Hennessy
1013850,A Real Pain,8,1,Released,1/20/2024,0,90,0,tt21823606,en,About a Russian bear and the love of his life.,3.815,Comedy  Drama,Poland  United States of America,English Polski,Natalia Louponossova  Benot Grimmiaux  Arsen Pogosov  Timur Dyussembekov,Jesse Eisenberg
699046,A Perfect Plan,5.6,24,Released,5/1/2020,0,78,0,tt9261042,en,National Geographic 2011 Documentary on the World's Biggest Bomb (UK).,3.991,Action  Adventure  Crime  Mystery  Thriller,Canada,English,Andy Webb,Jesse D. Ikeman
1150562,A Job Offer,0,0,Released,12/7/2022,0,13,500,tt26746736,en,English,0.659,Drama  Comedy,El Salvador,Espaol,Gary Glitter  Rolf Harris  Karen Archer  Stuart Hall  Jimmy Savile,Jess Vanegas
193468,Abolition of Property,4.9,8,Released,1/25/2013,0,80,0,tt2136706,es,A few friends spend a nice evening together.,2.001,Drama,Mexico,Espaol,Nina Malmstrm  Rikard Bjrk  Anders Hansson  Jonatan Tufvesson Larsson,Jess Magaa Vzquez
300927,A Silent Child,4,4,Released,5/19/2010,0,12,0,tt1661831,sv,English,2.473,Family  Drama,Sweden,svenska,Park Soo-jin  On Ju-wan  Lee Young-ah  Go Won-hee  Yeon Je-wook,Jesper Klevens
582943,438 Days,7.201,72,Released,8/30/2019,0,124,0,tt8325442,sv,A documentary about three nudist women in the LA area.,8.538,Drama  Thriller  History,Sweden,English svenska,Pepper Kester  Sydney Moorpark  Odette Delacroix,Jesper Ganslandt
314371,11 Minutes,5.718,55,Released,9/2/2015,0,81,2023012,tt3865478,pl,Nature cinematography combined with Panu Aaltio's music.,7.76,Drama  Thriller,Ireland  Poland,English Polski,Johanna Kurkela  Erkki Lasonpalo,Jerzy Skolimowski
909562,A Sisterly Christmas,5.4,5,Released,12/7/2021,0,90,0,tt14785488,en,a story of body and soul and knowledge of Kamasutra.,1.293,Drama  TV Movie  Romance,Canada  United States of America,English,Yadhakrishan  Kalarani  Priya  Shiva  Kaushik  Ramesi  Delyo,Jerry LaMothe
605086,A Simple Kansas Man,0,0,Released,9/4/2018,0,82,0,tt8224524,en,English,0.6,Documentary,United States of America,English,Marco Materazzi  Zinedine Zidane,Jerry Gebhart
852672,A Carolina Christmas,0,0,Released,12/12/2020,0,141,0,tt13469472,en,Nazis in the BND - new service and old comrades,0.69,Drama  Family,United States of America,English,Hans-Henning Crome,Jerry Dalton
74237,A Skin Too Few The Days of Nick Drake,7.3,19,Released,4/19/2002,0,48,0,tt0264013,en,English,3.021,Documentary  Music,Netherlands,English,Eric Supensky  Peter Muggleworth  Demetri Goritsas,Jeroen Berkvens
1215717,A Cowboy Christmas,0,0,Released,11/7/2023,0,81,0,tt26935480,en,A plea for on-screen representation of transgender intimacy.,1.636,Romance,Canada,English,Jane Brown  Elaine Fuentes,Jeremy Drummond
765673,A Disturbance in the Force How the Star ,6,4,Released,3/11/2023,0,91,0,tt13021790,en,5 teens try to discover what happens when you die.,2.811,Documentary,United States of America,English,Mia Jenkins  Jessica Hoare  Callum May  Spike White  Macy Young,Jeremy Coon  Steve Kozak
589190,A Product of Me,0,0,Released,3/30/2014,0,80,5000,tt3347374,en,English,0.968,Drama,United States of America,English,English,Jeral Clyde Jr.
296715,A Pharisee,5,3,Released,9/25/2014,0,90,0,tt5637858,ko,English,16.35,Drama  Romance,South Korea,English,Gnther Brandl  Eldrid Remy  Sandra Pucher  Katharina Buchberger,Jeong Yeong-bae
489300,A Haunting Hitchhike,7,2,Released,3/14/2019,0,110,0,tt8154034,ko,English,3.436,Drama  Family,South Korea,English,Carlos Motta  Arragoces Coronado,Jeong Hee-jae
382118,A Korean in Paris,5.3,7,Released,1/9/2016,0,86,810000,tt4087942,ko,English,3.539,Drama,France  South Korea,English,Jason Yates  Joann Fletcher  Tamara Tunie,Jeon Soo-il
311630,A Dynamite Family,7.7,3,Released,12/4/2014,0,102,0,tt5218854,ko,English,3.321,Thriller  Comedy,South Korea,English,Takuma Sasahara  Dai Shimizu  Akane Yumoto  Masafumi Kishi,Jeon Hyung-jun
347457,ABCs of Superheroes,5.1,10,Released,8/13/2015,0,86,0,tt4515698,de,The villain commits a crime involving a strange drug.,1.358,Comedy  Action,Germany,English,Walter Hoyos,Jens Holzheuer  Oliver Tietgen
45033,20 Seconds of Joy,8,2,Released,1/1/2018,0,60,337200,tt1202339,de,English,1.34,Documentary,Germany,Deutsch,Ahmed Dualeh  Abdiwahab Ali  Sharif Nuur  Douwe Dijkstra,Jens Hoffmann
19929,9to5 Days in Porn,5.737,76,Released,8/24/2008,0,113,0,tt1278293,en,The second of Jonathan Demme's three Neil Young performance docs.,14.652,Documentary,Germany,Deutsch English,Ralph Molina  Neil Young  Rick Rosas  Ben Keith  Pegi Young,Jens Hoffmann
251820,2 Girls 1 Cake,4,1,Released,4/1/2013,0,13,0,tt2963658,da,English,1.385,Comedy  Drama,Denmark,Dansk,Julie Sokolowski  Arnaud Castaigne  Miriam Youssef  Axel Capite,Jens Dahl
416772,3 Things,6.089,28,Released,5/18/2017,0,89,0,tt5222578,da,The growing desire between Sandro and Maicon.,3.115,Thriller  Drama,Denmark,Dansk,Delcides Neto  Vitoria Porto  Norval Berbari  Leandro Jos,Jens Dahl
442298,708090 Shenzhen Love Story,6,3,Released,5/20/2016,63480,90,0,tt6183384,zh,English,4.506,Drama,China,English,Paul McGann,Jenny Lin
583486,100 Vaginas,6,14,Released,2/19/2019,0,47,0,tt9435400,en,English,2.455,Documentary,United Kingdom,English,Ali Sultan  Leonard van Herwijnen  Samira Id Bella  Liza Koifman,Jenny Ash
77722,Abel Raises Cain,9,1,Released,1/23/2005,0,82,0,tt0437780,en,English,1.121,Documentary,United States of America,English,Blu Yoshimi  Luciano Cceres,Jenny Abel  Jeff Hockett
1028559,A Big Fat Family Christmas,5.571,7,Released,12/2/2022,0,84,0,tt22262600,en,A documentary film about the entrepreneur Mohamed El Fatatry.,3.034,TV Movie  Comedy  Drama  Romance,Canada  United States of America,English,Mohamed El Fatatry,Jennifer Liao
743403,A Sugar  Spice Holiday,5.447,19,Released,12/13/2020,0,85,0,tt13147954,en,English,2.632,Romance  Comedy  TV Movie,Canada  United States of America,English,Tatyana Dmitrievskaya  Olga Lapshina,Jennifer Liao
707459,100000 Acres of Pine,6.333,3,Released,2/18/2020,0,8,0,tt13065942,en,A man discover something that will affect his life,1.549,Animation  Horror,Denmark,English,Devin G. Squire,Jennifer Alice Wright
17059,Aa Dekhen Zara,3.8,27,Released,3/27/2009,0,117,0,tt1372681,hi,English,3.837,Thriller  Action,India,English,English,Jehangir Surti
257173,A Beautiful Soul,6.3,3,Released,5/4/2012,0,90,0,tt1954204,en,Documentary about the contemporary garage scene.,1.42,Music  Crime  Drama,United States of America,English,Jay Reatard,Jeffrey W. Byrd
1119823,Aaron Carter The Little Prince of Pop,6.857,7,Released,5/1/2023,0,57,0,tt27647417,en,English,9.286,Documentary  Music  TV Movie,United States of America,English,Ciarn Owens  Alan White  Paul Tinto  Rosalind March  Julia Gould,Jeffrey Thomas  Shane Rasco
213660,A Line in the Sand,0,0,Released,5/15/2008,0,90,1000000,tt1046957,en,English,1.535,Drama,United States of America,English,Sora Aoi  Minami Aoyama,Jeffrey Chernov
332990,A Rape in a Small Town The Florence Holway Story,6,1,Released,1/11/2005,0,72,0,tt1024663,en,English,1.809,Documentary  Crime,United States of America,English,English,Jeffrey Chapman
566448,A Swan Lake,9,1,Released,9/1/2014,0,98,0,tt4017682,en,Documentary about rock music scene in town Novo mesto  Slovenia.,1.494,Drama  Music,Germany  Norway  United Kingdom,English,English,Jeff Tudor
913066,A Perfect Day for Caribou,0,0,Released,8/3/2022,0,96,0,tt12745024,en,A look at post-9/11 America by the Danish documentarian.,1.628,Drama,United States of America,English,John Ashbery  Dennis Hopper  John Cale  Robert Franke  Henree Alyse,Jeff Rutherford
151866,A Warm Wind,6.2,10,Released,11/15/2011,0,94,0,tt1520493,en,English,2.744,Drama,United States of America,English,Artemis Shaw  Prashanth Kamalakanthan  Olivier Sherman  Cynthia Talmadge,Jeff London
389201,A Chinese Odyssey Part Three,5.9,13,Released,7/7/2016,0,93,0,tt4862468,zh,English,9.248,Adventure  Comedy  Family  Fantasy,China,English,Terry Bird  Vincent O'Connell  Jim Broadbent,Jeff Lau Chun-Wai
45912,A Chinese Tall Story,5.1,28,Released,12/22/2005,0,103,0,tt0469050,cn,English,11.439,Fantasy,Hong Kong  China,English,English,Jeff Lau Chun-Wai
137563,A Band Called Death,7.125,76,Released,6/27/2013,125,96,0,tt2064713,en,English,6.287,Documentary  Music,United States of America,English,Laxmi Agarwal,Jeff Howlett  Mark Christopher Covino
474568,A Lover Betrayed,5,10,Released,9/26/2019,0,96,0,tt7262820,en,A short film about falling in love. With a terrorist.,3.049,Thriller  TV Movie,United States of America,English,Jake Regal  Jodi Carol Harrison  Amanda Westlake,Jeff Hare
889122,Abduction Runs in the Family,6,2,Released,5/10/2022,0,88,0,tt16162722,en,English,1.912,TV Movie  Thriller  Drama,United States of America,English,Mabel del Pozo,Jeff Hare
203186,Abandoned Mine,4,31,Released,8/15/2013,0,95,0,tt1329404,en,English,5.007,Adventure  Horror  Mystery  Thriller,United States of America,English,English,Jeff Chamberlain
